Order ID: ORD-00001, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $23.54, Order Date: 2024-01-02, Delivery Location: Rooftop
Order ID: ORD-10172, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 4, Price: $10.21, Order Date: 2024-07-24, Delivery Location: April's Apartment
Order ID: ORD-10173, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 1, Price: $12.53, Order Date: 2024-01-21, Delivery Location: Sewer Lair
Order ID: ORD-10174, Turtle: Donatello, Pizza Type: Veggie, Quantity: 3, Price: $12.24, Order Date: 2024-05-18, Delivery Location: Sewer Lair
Order ID: ORD-10175, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 4, Price: $14.88, Order Date: 2023-12-19, Delivery Location: Rooftop
Order ID: ORD-10176, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 1, Price: $12.62, Order Date: 2023-12-26, Delivery Location: Rooftop
Order ID: ORD-10177, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 2, Price: $20.77, Order Date: 2024-01-03, Delivery Location: April's Apartment
Order ID: ORD-10178, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $21.62, Order Date: 2024-07-05, Delivery Location: Central Park
Order ID: ORD-10179, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 4, Price: $20.04, Order Date: 2024-03-07, Delivery Location: Central Park
Order ID: ORD-10180, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 3, Price: $10.48, Order Date: 2024-02-12, Delivery Location: Central Park
Order ID: ORD-10181, Turtle: Donatello, Pizza Type: Cheese, Quantity: 3, Price: $24.19, Order Date: 2024-05-02, Delivery Location: Sewer Lair
Order ID: ORD-10182, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 3, Price: $18.56, Order Date: 2023-08-21, Delivery Location: Sewer Lair
Order ID: ORD-10183, Turtle: Donatello, Pizza Type: Supreme, Quantity: 3, Price: $19.66, Order Date: 2023-11-20, Delivery Location: Rooftop
Order ID: ORD-10184, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 4, Price: $12.94, Order Date: 2023-12-02, Delivery Location: Rooftop
Order ID: ORD-10185, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $17.57, Order Date: 2023-10-16, Delivery Location: Rooftop
Order ID: ORD-10186, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $10.65, Order Date: 2023-10-12, Delivery Location: Central Park
Order ID: ORD-10187, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 3, Price: $17.96, Order Date: 2024-05-26, Delivery Location: April's Apartment
Order ID: ORD-10188, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 3, Price: $24.67, Order Date: 2024-05-20, Delivery Location: Rooftop
Order ID: ORD-10189, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 3, Price: $12.21, Order Date: 2024-05-12, Delivery Location: Rooftop
Order ID: ORD-10190, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 2, Price: $24.29, Order Date: 2024-05-17, Delivery Location: Central Park
Order ID: ORD-10191, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 4, Price: $12.71, Order Date: 2024-07-15, Delivery Location: Rooftop
Order ID: ORD-10192, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 4, Price: $23.92, Order Date: 2024-02-01, Delivery Location: Central Park
Order ID: ORD-10193, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 5, Price: $19.46, Order Date: 2024-05-18, Delivery Location: April's Apartment
Order ID: ORD-10194, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 2, Price: $17.19, Order Date: 2023-09-15, Delivery Location: Rooftop
Order ID: ORD-10195, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 4, Price: $20.29, Order Date: 2023-12-24, Delivery Location: Central Park
Order ID: ORD-10196, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 3, Price: $16.18, Order Date: 2023-12-06, Delivery Location: Rooftop
Order ID: ORD-10197, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 3, Price: $12.54, Order Date: 2024-02-20, Delivery Location: April's Apartment
Order ID: ORD-10198, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 2, Price: $12.16, Order Date: 2023-08-20, Delivery Location: Sewer Lair
Order ID: ORD-10199, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $10.91, Order Date: 2024-01-23, Delivery Location: Central Park
Order ID: ORD-10200, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 5, Price: $15.16, Order Date: 2024-04-13, Delivery Location: Sewer Lair
Order ID: ORD-10201, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 2, Price: $10.37, Order Date: 2024-06-15, Delivery Location: Rooftop
Order ID: ORD-10202, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 4, Price: $22.59, Order Date: 2024-04-16, Delivery Location: Rooftop
Order ID: ORD-10203, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 2, Price: $21.73, Order Date: 2024-02-19, Delivery Location: Central Park
Order ID: ORD-10204, Turtle: Donatello, Pizza Type: Veggie, Quantity: 4, Price: $15.10, Order Date: 2023-12-28, Delivery Location: Central Park
Order ID: ORD-10205, Turtle: Raphael, Pizza Type: Cheese, Quantity: 1, Price: $12.61, Order Date: 2024-04-02, Delivery Location: Central Park
Order ID: ORD-10206, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 3, Price: $10.62, Order Date: 2024-06-15, Delivery Location: Central Park
Order ID: ORD-10207, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $20.90, Order Date: 2023-12-15, Delivery Location: April's Apartment
Order ID: ORD-10208, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 5, Price: $11.26, Order Date: 2023-11-03, Delivery Location: Sewer Lair
Order ID: ORD-10209, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 1, Price: $21.26, Order Date: 2024-04-14, Delivery Location: Rooftop
Order ID: ORD-10210, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 2, Price: $11.25, Order Date: 2024-01-18, Delivery Location: Sewer Lair
Order ID: ORD-10211, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 2, Price: $23.86, Order Date: 2024-02-27, Delivery Location: Rooftop
Order ID: ORD-10212, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 3, Price: $17.66, Order Date: 2024-07-07, Delivery Location: Central Park
Order ID: ORD-10213, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 5, Price: $10.10, Order Date: 2024-01-14, Delivery Location: Sewer Lair
Order ID: ORD-10214, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 4, Price: $19.39, Order Date: 2023-10-26, Delivery Location: April's Apartment
Order ID: ORD-10215, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 1, Price: $14.14, Order Date: 2023-09-20, Delivery Location: Central Park
Order ID: ORD-10216, Turtle: Donatello, Pizza Type: Veggie, Quantity: 1, Price: $18.91, Order Date: 2023-10-15, Delivery Location: April's Apartment
Order ID: ORD-10217, Turtle: Raphael, Pizza Type: Supreme, Quantity: 5, Price: $24.37, Order Date: 2023-12-27, Delivery Location: Sewer Lair
Order ID: ORD-10218, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 2, Price: $24.08, Order Date: 2024-05-26, Delivery Location: Rooftop
Order ID: ORD-10219, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 4, Price: $18.63, Order Date: 2024-03-16, Delivery Location: Rooftop
Order ID: ORD-10220, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 1, Price: $12.25, Order Date: 2024-05-21, Delivery Location: Rooftop
Order ID: ORD-10221, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 5, Price: $22.81, Order Date: 2024-04-28, Delivery Location: April's Apartment
Order ID: ORD-10222, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $17.93, Order Date: 2024-03-16, Delivery Location: Sewer Lair
Order ID: ORD-10223, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 5, Price: $22.63, Order Date: 2024-07-11, Delivery Location: Sewer Lair
Order ID: ORD-10224, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 1, Price: $16.32, Order Date: 2024-05-16, Delivery Location: Rooftop
Order ID: ORD-10225, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 2, Price: $12.04, Order Date: 2024-02-04, Delivery Location: Sewer Lair
Order ID: ORD-10226, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 2, Price: $17.54, Order Date: 2024-01-22, Delivery Location: Central Park
Order ID: ORD-10227, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $24.49, Order Date: 2024-04-05, Delivery Location: April's Apartment
Order ID: ORD-10228, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $18.50, Order Date: 2023-08-11, Delivery Location: Rooftop
Order ID: ORD-10229, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 2, Price: $23.91, Order Date: 2023-10-19, Delivery Location: Rooftop
Order ID: ORD-10230, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 1, Price: $17.51, Order Date: 2024-04-30, Delivery Location: Rooftop
Order ID: ORD-10231, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $14.58, Order Date: 2023-11-13, Delivery Location: Sewer Lair
Order ID: ORD-10232, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 2, Price: $18.66, Order Date: 2024-03-15, Delivery Location: Central Park
Order ID: ORD-10233, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 2, Price: $20.70, Order Date: 2023-10-06, Delivery Location: Central Park
Order ID: ORD-10234, Turtle: Donatello, Pizza Type: Veggie, Quantity: 1, Price: $16.22, Order Date: 2024-05-04, Delivery Location: Rooftop
Order ID: ORD-10235, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 1, Price: $19.39, Order Date: 2024-01-12, Delivery Location: Rooftop
Order ID: ORD-10236, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $10.01, Order Date: 2023-12-22, Delivery Location: Sewer Lair
Order ID: ORD-10237, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 3, Price: $24.14, Order Date: 2023-11-14, Delivery Location: Rooftop
Order ID: ORD-10238, Turtle: Donatello, Pizza Type: Supreme, Quantity: 2, Price: $16.65, Order Date: 2024-05-06, Delivery Location: Sewer Lair
Order ID: ORD-10239, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 3, Price: $22.34, Order Date: 2024-02-23, Delivery Location: Central Park
Order ID: ORD-10240, Turtle: Raphael, Pizza Type: Veggie, Quantity: 4, Price: $19.68, Order Date: 2023-11-22, Delivery Location: Central Park
Order ID: ORD-10241, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 1, Price: $13.02, Order Date: 2023-11-04, Delivery Location: Central Park
Order ID: ORD-10242, Turtle: Raphael, Pizza Type: Cheese, Quantity: 5, Price: $15.26, Order Date: 2023-11-03, Delivery Location: Central Park
Order ID: ORD-10243, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 1, Price: $22.73, Order Date: 2023-12-30, Delivery Location: Central Park
Order ID: ORD-10244, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 2, Price: $14.72, Order Date: 2024-02-23, Delivery Location: Rooftop
Order ID: ORD-10245, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 3, Price: $15.90, Order Date: 2024-07-16, Delivery Location: Rooftop
Order ID: ORD-10246, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 2, Price: $10.02, Order Date: 2024-07-26, Delivery Location: Sewer Lair
Order ID: ORD-10247, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 2, Price: $19.18, Order Date: 2024-02-04, Delivery Location: Rooftop
Order ID: ORD-10248, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $22.89, Order Date: 2024-01-23, Delivery Location: April's Apartment
Order ID: ORD-10249, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 2, Price: $24.21, Order Date: 2024-02-16, Delivery Location: Rooftop
Order ID: ORD-10250, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 1, Price: $23.03, Order Date: 2024-01-07, Delivery Location: Rooftop
Order ID: ORD-10251, Turtle: Donatello, Pizza Type: Veggie, Quantity: 5, Price: $23.00, Order Date: 2023-12-14, Delivery Location: April's Apartment
Order ID: ORD-10252, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $18.77, Order Date: 2024-05-12, Delivery Location: April's Apartment
Order ID: ORD-10253, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 2, Price: $11.31, Order Date: 2023-08-16, Delivery Location: April's Apartment
Order ID: ORD-10254, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 1, Price: $21.83, Order Date: 2024-06-03, Delivery Location: Sewer Lair
Order ID: ORD-10255, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 3, Price: $18.72, Order Date: 2023-10-16, Delivery Location: Rooftop
Order ID: ORD-10256, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 1, Price: $19.23, Order Date: 2024-04-03, Delivery Location: Rooftop
Order ID: ORD-10257, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 1, Price: $15.56, Order Date: 2023-09-26, Delivery Location: Central Park
Order ID: ORD-10258, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 3, Price: $20.49, Order Date: 2024-05-25, Delivery Location: Sewer Lair
Order ID: ORD-10259, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 3, Price: $18.79, Order Date: 2024-03-29, Delivery Location: Rooftop
Order ID: ORD-10260, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 2, Price: $19.93, Order Date: 2023-11-13, Delivery Location: Sewer Lair
Order ID: ORD-10261, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 2, Price: $15.61, Order Date: 2024-04-25, Delivery Location: Central Park
Order ID: ORD-10262, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $18.88, Order Date: 2023-12-21, Delivery Location: Central Park
Order ID: ORD-10263, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 2, Price: $12.83, Order Date: 2024-01-30, Delivery Location: Central Park
Order ID: ORD-10264, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 1, Price: $17.57, Order Date: 2023-10-21, Delivery Location: Sewer Lair
Order ID: ORD-10265, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 1, Price: $22.30, Order Date: 2024-01-28, Delivery Location: April's Apartment
Order ID: ORD-10266, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 1, Price: $18.17, Order Date: 2024-07-25, Delivery Location: Sewer Lair
Order ID: ORD-10267, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $12.35, Order Date: 2024-06-15, Delivery Location: Central Park
Order ID: ORD-10268, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 1, Price: $13.35, Order Date: 2023-12-02, Delivery Location: Sewer Lair
Order ID: ORD-10269, Turtle: Donatello, Pizza Type: Cheese, Quantity: 3, Price: $12.73, Order Date: 2023-11-27, Delivery Location: Rooftop
Order ID: ORD-10270, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 4, Price: $16.95, Order Date: 2023-10-24, Delivery Location: April's Apartment
Order ID: ORD-10271, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 4, Price: $10.45, Order Date: 2023-09-11, Delivery Location: April's Apartment
Order ID: ORD-10272, Turtle: Raphael, Pizza Type: Cheese, Quantity: 1, Price: $10.33, Order Date: 2024-06-05, Delivery Location: April's Apartment
Order ID: ORD-10273, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 2, Price: $20.00, Order Date: 2024-05-03, Delivery Location: Central Park
Order ID: ORD-10274, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $10.63, Order Date: 2023-08-12, Delivery Location: Rooftop
Order ID: ORD-10275, Turtle: Raphael, Pizza Type: Supreme, Quantity: 5, Price: $19.69, Order Date: 2023-08-01, Delivery Location: Central Park
Order ID: ORD-10276, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 4, Price: $13.23, Order Date: 2023-12-01, Delivery Location: April's Apartment
Order ID: ORD-10277, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $16.00, Order Date: 2024-04-07, Delivery Location: Central Park
Order ID: ORD-10278, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 4, Price: $21.17, Order Date: 2023-08-25, Delivery Location: Central Park
Order ID: ORD-10279, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 4, Price: $12.63, Order Date: 2024-05-12, Delivery Location: Sewer Lair
Order ID: ORD-10280, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 2, Price: $20.89, Order Date: 2024-04-12, Delivery Location: April's Apartment
Order ID: ORD-10281, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 3, Price: $18.28, Order Date: 2024-07-23, Delivery Location: Rooftop
Order ID: ORD-10282, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 5, Price: $14.02, Order Date: 2024-06-02, Delivery Location: April's Apartment
Order ID: ORD-10283, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $19.34, Order Date: 2024-06-19, Delivery Location: April's Apartment
Order ID: ORD-10284, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 5, Price: $10.18, Order Date: 2024-04-12, Delivery Location: Central Park
Order ID: ORD-10285, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 4, Price: $13.60, Order Date: 2023-08-31, Delivery Location: Central Park
Order ID: ORD-10286, Turtle: Donatello, Pizza Type: Veggie, Quantity: 5, Price: $14.25, Order Date: 2023-09-01, Delivery Location: Rooftop
Order ID: ORD-10287, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 2, Price: $11.25, Order Date: 2024-02-12, Delivery Location: Rooftop
Order ID: ORD-10288, Turtle: Raphael, Pizza Type: Cheese, Quantity: 4, Price: $13.29, Order Date: 2024-05-17, Delivery Location: Rooftop
Order ID: ORD-10289, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $23.63, Order Date: 2024-03-27, Delivery Location: Sewer Lair
Order ID: ORD-10290, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $18.46, Order Date: 2024-06-16, Delivery Location: Sewer Lair
Order ID: ORD-10291, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 4, Price: $16.57, Order Date: 2024-01-21, Delivery Location: April's Apartment
Order ID: ORD-10292, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 2, Price: $10.76, Order Date: 2023-08-20, Delivery Location: Sewer Lair
Order ID: ORD-10293, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 3, Price: $15.37, Order Date: 2024-05-10, Delivery Location: Central Park
Order ID: ORD-10294, Turtle: Donatello, Pizza Type: Cheese, Quantity: 2, Price: $12.27, Order Date: 2024-02-16, Delivery Location: Sewer Lair
Order ID: ORD-10295, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 2, Price: $21.83, Order Date: 2024-03-12, Delivery Location: Sewer Lair
Order ID: ORD-10296, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 5, Price: $19.84, Order Date: 2024-01-21, Delivery Location: Central Park
Order ID: ORD-10297, Turtle: Donatello, Pizza Type: Veggie, Quantity: 4, Price: $18.36, Order Date: 2023-12-29, Delivery Location: Central Park
Order ID: ORD-10298, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 5, Price: $16.02, Order Date: 2024-01-28, Delivery Location: Sewer Lair
Order ID: ORD-10299, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $22.73, Order Date: 2023-09-07, Delivery Location: April's Apartment
Order ID: ORD-10300, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 3, Price: $22.83, Order Date: 2024-03-04, Delivery Location: Central Park
Order ID: ORD-10301, Turtle: Raphael, Pizza Type: Cheese, Quantity: 2, Price: $16.34, Order Date: 2023-08-28, Delivery Location: Rooftop
Order ID: ORD-10302, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $23.27, Order Date: 2024-05-29, Delivery Location: Sewer Lair
Order ID: ORD-10303, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 3, Price: $12.43, Order Date: 2024-03-19, Delivery Location: Central Park
Order ID: ORD-10304, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 5, Price: $18.29, Order Date: 2023-12-31, Delivery Location: Central Park
Order ID: ORD-10305, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 1, Price: $21.26, Order Date: 2024-01-11, Delivery Location: Rooftop
